Co-op/Regular,Degree Career,Degree Convocation,Degree Level,Degree Type,Degree Year,Faculty Group,First/All majors,Program Grouping,Visa Status,Number of Degrees
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,History,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,History,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,History,Canadian,23
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Legal Studies,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Legal Studies,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Legal Studies,Canadian,42
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Medieval Studies,Canadian,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Music,Canadian,5
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Peace and Conflict Studies,Canadian,8
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Philosophy,Canadian,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Political Science,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Political Science,Canadian,26
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Psychology,International,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Psychology,Canadian Permanent Resident,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Psychology,Canadian,56
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Religious Studies,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Religious Studies,Canadian,15
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Russian and East European Studies,Canadian,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,"Sexuality, Marriage and Family",Canadian,9
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Social Development Studies,Canadian Permanent Resident,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Social Development Studies,Canadian,27
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Sociology,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Sociology,Canadian,11
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Spanish,Canadian,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Speech Communication,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,First majors,Speech Communication,Canadian,17
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,Anthropology,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,Arts and Business,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,Arts and Business,Canadian Permanent Resident,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,Arts and Business,Canadian,52
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,Classical Studies,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,Drama,Canadian,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,Economics,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,English Language and Literature,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,Fine Arts,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,French,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,Geography,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,German,Canadian,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,History,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,History,Canadian,8
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,Legal Studies,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,Peace and Conflict Studies,Canadian,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,Philosophy,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,Political Science,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,Psychology,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ARTS,Secondary majors,Religious Studies,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ENV,First majors,Environment and Resource Studies,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ENV,First majors,Environment and Resource Studies,Canadian,28
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ENV,First majors,Geography,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ENV,First majors,Geography,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ENV,First majors,Geography,Canadian,15
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ENV,First majors,Geography and Environmental Management,International,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ENV,First majors,Geography and Environmental Management,Canadian Permanent Resident,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ENV,First majors,Geography and Environmental Management,Canadian,8
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ENV,First majors,Planning,International,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ENV,First majors,Planning,Canadian Permanent Resident,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,ENV,First majors,Planning,Canadian,46
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Actuarial Science,International,38
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Actuarial Science,Canadian Permanent Resident,14
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Actuarial Science,Canadian,17
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Applied Mathematics,International,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Applied Mathematics,Canadian Permanent Resident,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Applied Mathematics,Canadian,15
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Business Administration and Mathematics,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Business Administration and Mathematics,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Combinatorics and Optimization,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Combinatorics and Optimization,Canadian,7
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Computational Mathematics,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Computer Science,International,12
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Computer Science,Canadian Permanent Resident,12
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Computer Science,Canadian,19
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Financial Analysis and Risk Management,International,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Mathematical Sciences,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Mathematical Sciences,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Mathematical Sciences,Canadian,6
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Mathematical Studies,International,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Mathematical Studies,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Mathematics/Business Administration,International,10
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Mathematics/Business Administration,Canadian Permanent Resident,8
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Mathematics/Business Administration,Canadian,11
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Pure Mathematics,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Pure Mathematics,Canadian Permanent Resident,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Pure Mathematics,Canadian,7
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Statistics,International,12
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Statistics,Canadian Permanent Resident,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,First majors,Statistics,Canadian,7
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,Secondary majors,Applied Mathematics,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,Secondary majors,Combinatorics and Optimization,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,Secondary majors,Combinatorics and Optimization,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,Secondary majors,Computer Science,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,Secondary majors,Pure Mathematics,Canadian,5
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,Secondary majors,Statistics,International,14
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,Secondary majors,Statistics,Canadian Permanent Resident,7
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,MATH,Secondary majors,Statistics,Canadian,9
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,NA,Secondary majors,Biology,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,NA,Secondary majors,Chemistry,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,NA,Secondary majors,Economics,International,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,NA,Secondary majors,Economics,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,NA,Secondary majors,Environment and Resource Studies,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,NA,Secondary majors,French,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,NA,Secondary majors,Mathematics,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,NA,Secondary majors,Peace and Conflict Studies,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,NA,Secondary majors,Political Science,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,NA,Secondary majors,Psychology,Canadian Permanent Resident,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,NA,Secondary majors,Psychology,Canadian,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,NA,Secondary majors,Religious Studies,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,NA,Secondary majors,Therapeutic Recreation,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,REN,First majors,Social Work,Canadian,11
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Biochemistry,Canadian,5
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Biology,International,6
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Biology,Canadian Permanent Resident,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Biology,Canadian,30
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Biomedical Sciences,International,5
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Biomedical Sciences,Canadian Permanent Resident,6
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Biomedical Sciences,Canadian,93
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Chemistry,Canadian,13
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Computational Science,International,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Computational Science,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Earth Sciences,International,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Earth Sciences,Canadian,5
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Environmental Science,International,4
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Environmental Science,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Geochemistry,Canadian,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Mathematical Physics,International,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Mathematical Physics,Canadian Permanent Resident,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Mathematical Physics,Canadian,5
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Optometry,No Visa Data,30
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Optometry,Canadian,55
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Physics,International,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Physics,Canadian,8
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Psychology,Canadian Permanent Resident,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Psychology,Canadian,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Science,No Visa Data,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Science,International,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Science,Canadian Permanent Resident,8
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Science,Canadian,104
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Science and Business,International,2
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2010,SCI,First majors,Science and Business,Canadian,10
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2011,AHS,First majors,Health Studies,International,1
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2011,AHS,First majors,Health Studies,Canadian Permanent Resident,3
Regular,Undergraduate,Spring,Honours Undergraduate,Degree,2011,AHS,First majors,Health Studies,Canadian,57
